Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F
"5000","'001","World","526","'01343","Apricots","432","Gross Production Index Number (2014-2016 = 100)","","34.390000","E","28.390000","E","34.400000","E","33.700000","E","35.550000","E","33.120000","E","40.790000","E","39.990000","E","42.230000","E","42.550000","E","38.520000","E","39.380000","E","44.420000","E","44.890000","E","40.370000","E","46.740000","E","39.600000","E","40.060000","E","39.310000","E","45.270000","E","48.560000","E","48.800000","E","52.290000","E","51.870000","E","52.960000","E","54.290000","E","49.460000","E","57.970000","E","62.680000","E","57.140000","E","51.690000","E","57.750000","E","55.280000","E","64.300000","E","53.670000","E","65.480000","E","61.980000","E","65.260000","E","68.940000","E","74.730000","E","68.930000","E","68.290000","E","75.470000","E","72.670000","E","94.640000","E","90.370000","E","85.980000","E","96.180000","E","98.040000","E","86.220000","E","99.500000","E","100.800000","E","106.750000","E","86.990000","E","102.890000","E","110.120000","E","125.800000","E","102.570000","E","107.080000","E","98.030000","E","96.240000","E","103.490000","E","104.150000","E","120.010000","E"
"5000","'001","World","526","'01343","Apricots","434","Gross per capita Production Index Number (2014-2016 = 100)","","83.890000","E","67.940000","E","80.560000","E","77.180000","E","79.700000","E","72.740000","E","87.810000","E","84.340000","E","87.240000","E","86.110000","E","76.380000","E","76.580000","E","84.710000","E","83.980000","E","74.140000","E","84.330000","E","70.190000","E","69.780000","E","67.270000","E","76.110000","E","80.170000","E","79.100000","E","83.240000","E","81.100000","E","81.320000","E","81.870000","E","73.240000","E","84.300000","E","89.540000","E","80.190000","E","71.320000","E","78.420000","E","73.910000","E","84.700000","E","69.680000","E","83.810000","E","78.220000","E","81.230000","E","84.650000","E","90.530000","E","82.400000","E","80.560000","E","87.880000","E","83.540000","E","107.420000","E","101.270000","E","95.130000","E","105.060000","E","105.730000","E","91.800000","E","104.610000","E","104.650000","E","109.450000","E","88.100000","E","102.970000","E","108.920000","E","123.020000","E","99.200000","E","102.490000","E","92.930000","E","90.460000","E","96.460000","E","96.240000","E","109.940000","E"
"5000","'001","World","226","'01379.01","Areca nuts","432","Gross Production Index Number (2014-2016 = 100)","","15.560000","E","14.910000","E","15.270000","E","15.380000","E","14.650000","E","13.450000","E","14.540000","E","15.100000","E","15.220000","E","15.080000","E","15.370000","E","16.240000","E","16.050000","E","17.730000","E","17.590000","E","17.460000","E","18.200000","E","19.310000","E","19.650000","E","19.700000","E","21.180000","E","21.090000","E","23.760000","E","22.900000","E","26.480000","E","26.750000","E","26.880000","E","29.540000","E","32.590000","E","36.510000","E","36.090000","E","36.780000","E","39.290000","E","41.720000","E","45.220000","E","46.170000","E","47.050000","E","51.590000","E","50.720000","E","52.820000","E","55.700000","E","60.460000","E","63.450000","E","66.530000","E","69.480000","E","74.440000","E","76.720000","E","78.020000","E","80.030000","E","78.900000","E","88.140000","E","108.330000","E","98.740000","E","92.270000","E","102.240000","E","105.490000","E","105.020000","E","113.210000","E","125.310000","E","161.960000","E","179.720000","E","186.330000","E","165.290000","E","169.360000","E"
"5000","'001","World","226","'01379.01","Areca nuts","434","Gross per capita Production Index Number (2014-2016 = 100)","","37.930000","E","35.660000","E","35.740000","E","35.200000","E","32.830000","E","29.530000","E","31.290000","E","31.830000","E","31.420000","E","30.490000","E","30.470000","E","31.570000","E","30.590000","E","33.160000","E","32.300000","E","31.490000","E","32.240000","E","33.630000","E","33.620000","E","33.110000","E","34.950000","E","34.170000","E","37.800000","E","35.790000","E","40.640000","E","40.320000","E","39.790000","E","42.940000","E","46.530000","E","51.220000","E","49.780000","E","49.930000","E","52.520000","E","54.940000","E","58.680000","E","59.070000","E","59.360000","E","64.190000","E","62.260000","E","63.970000","E","66.550000","E","71.300000","E","73.850000","E","76.460000","E","78.830000","E","83.390000","E","84.850000","E","85.190000","E","86.270000","E","83.980000","E","92.630000","E","112.430000","E","101.200000","E","93.420000","E","102.280000","E","104.300000","E","102.660000","E","109.450000","E","119.890000","E","153.470000","E","168.860000","E","173.610000","E","152.670000","E","155.070000","E"
"5000","'001","World","366","'01216","Artichokes","432","Gross Production Index Number (2014-2016 = 100)","","60.470000","E","53.890000","E","50.100000","E","66.850000","E","75.160000","E","77.270000","E","79.720000","E","74.460000","E","79.660000","E","90.200000","E","96.740000","E","99.200000","E","96.700000","E","98.750000","E","90.480000","E","88.040000","E","81.640000","E","94.410000","E","77.070000","E","88.670000","E","82.340000","E","83.710000","E","79.120000","E","80.750000","E","71.880000","E","84.080000","E","79.870000","E","89.690000","E","95.300000","E","94.250000","E","93.910000","E","88.310000","E","82.730000","E","85.380000","E","82.120000","E","80.300000","E","88.670000","E","88.170000","E","87.490000","E","93.450000","E","88.200000","E","89.360000","E","88.850000","E","95.290000","E","88.980000","E","98.570000","E","103.660000","E","103.340000","E","104.690000","E","101.310000","E","104.390000","E","110.050000","E","109.550000","E","106.910000","E","98.150000","E","94.940000","E","112.240000","E","110.140000","E","106.540000","E","102.130000","E","117.590000","E","112.170000","E","124.090000","E","122.460000","E"
"5000","'001","World","366","'01216","Artichokes","434","Gross per capita Production Index Number (2014-2016 = 100)","","147.290000","E","128.810000","E","117.140000","E","152.880000","E","168.280000","E","169.480000","E","171.350000","E","156.800000","E","164.320000","E","182.260000","E","191.590000","E","192.630000","E","184.140000","E","184.490000","E","165.950000","E","158.610000","E","144.510000","E","164.220000","E","131.720000","E","148.840000","E","135.760000","E","135.500000","E","125.760000","E","126.080000","E","110.220000","E","126.620000","E","118.100000","E","130.230000","E","135.940000","E","132.090000","E","129.400000","E","119.760000","E","110.480000","E","112.330000","E","106.470000","E","102.630000","E","111.750000","E","109.600000","E","107.280000","E","113.050000","E","105.290000","E","105.270000","E","103.330000","E","109.390000","E","100.860000","E","110.310000","E","114.530000","E","112.730000","E","112.740000","E","107.720000","E","109.600000","E","114.100000","E","112.170000","E","108.140000","E","98.090000","E","93.770000","E","109.600000","E","106.380000","E","101.840000","E","96.680000","E","110.370000","E","104.400000","E","114.500000","E","112.020000","E"
"5000","'001","World","367","'01211","Asparagus","432","Gross Production Index Number (2014-2016 = 100)","","20.450000","E","16.640000","E","15.570000","E","14.560000","E","14.820000","E","15.040000","E","14.740000","E","16.020000","E","16.870000","E","13.430000","E","14.860000","E","13.840000","E","14.870000","E","15.110000","E","14.750000","E","15.170000","E","15.350000","E","15.250000","E","15.750000","E","15.110000","E","16.340000","E","16.760000","E","16.830000","E","17.310000","E","17.920000","E","19.210000","E","20.910000","E","21.210000","E","22.150000","E","24.270000","E","25.800000","E","26.870000","E","32.550000","E","35.190000","E","36.180000","E","39.980000","E","42.130000","E","44.070000","E","47.760000","E","55.960000","E","59.890000","E","69.360000","E","75.610000","E","79.840000","E","80.870000","E","83.600000","E","85.540000","E","87.020000","E","88.800000","E","90.290000","E","98.770000","E","99.880000","E","95.690000","E","95.610000","E","104.710000","E","99.680000","E","101.560000","E","102.750000","E","104.360000","E","105.900000","E","106.590000","E","107.230000","E","107.250000","E","107.440000","E"
"5000","'001","World","367","'01211","Asparagus","434","Gross per capita Production Index Number (2014-2016 = 100)","","49.840000","E","39.790000","E","36.430000","E","33.320000","E","33.200000","E","33.000000","E","31.700000","E","33.770000","E","34.810000","E","27.150000","E","29.440000","E","26.890000","E","28.330000","E","28.240000","E","27.070000","E","27.350000","E","27.180000","E","26.550000","E","26.940000","E","25.380000","E","26.950000","E","27.140000","E","26.770000","E","27.040000","E","27.500000","E","28.950000","E","30.930000","E","30.810000","E","31.620000","E","34.040000","E","35.570000","E","36.470000","E","43.500000","E","46.320000","E","46.940000","E","51.130000","E","53.120000","E","54.810000","E","58.600000","E","67.740000","E","71.540000","E","81.760000","E","87.980000","E","91.720000","E","91.720000","E","93.610000","E","94.580000","E","94.980000","E","95.700000","E","96.060000","E","103.770000","E","103.620000","E","98.040000","E","96.770000","E","104.710000","E","98.520000","E","99.240000","E","99.300000","E","99.810000","E","100.310000","E","100.110000","E","99.870000","E","99.020000","E","98.340000","E"
"5000","'001","World","572","'01311","Avocados","432","Gross Production Index Number (2014-2016 = 100)","","13.120000","E","13.690000","E","14.420000","E","14.440000","E","15.700000","E","16.200000","E","17.310000","E","17.590000","E","18.420000","E","18.860000","E","19.910000","E","20.590000","E","21.410000","E","21.620000","E","22.770000","E","23.450000","E","24.690000","E","25.810000","E","24.700000","E","28.900000","E","28.290000","E","30.490000","E","30.700000","E","30.440000","E","32.110000","E","35.920000","E","33.430000","E","34.940000","E","30.710000","E","33.910000","E","37.680000","E","39.290000","E","36.230000","E","38.270000","E","39.170000","E","40.970000","E","40.320000","E","43.460000","E","45.250000","E","49.560000","E","50.600000","E","53.910000","E","57.180000","E","57.960000","E","61.410000","E","65.400000","E","64.420000","E","61.290000","E","69.770000","E","69.640000","E","74.970000","E","79.460000","E","83.650000","E","93.270000","E","98.670000","E","108.060000","E","114.220000","E","123.870000","E","131.270000","E","149.060000","E","159.550000","E","173.150000","E","193.190000","E","203.300000","E"
"5000","'001","World","572","'01311","Avocados","434","Gross per capita Production Index Number (2014-2016 = 100)","","32.000000","E","32.750000","E","33.760000","E","33.070000","E","35.190000","E","35.570000","E","37.250000","E","37.090000","E","38.030000","E","38.150000","E","39.470000","E","40.020000","E","40.820000","E","40.430000","E","41.810000","E","42.290000","E","43.750000","E","44.940000","E","42.270000","E","48.570000","E","46.700000","E","49.400000","E","48.850000","E","47.580000","E","49.290000","E","54.150000","E","49.480000","E","50.780000","E","43.850000","E","47.570000","E","51.980000","E","53.330000","E","48.430000","E","50.400000","E","50.840000","E","52.420000","E","50.870000","E","54.080000","E","55.540000","E","60.020000","E","60.470000","E","63.580000","E","66.560000","E","66.610000","E","69.690000","E","73.260000","E","71.250000","E","66.930000","E","75.220000","E","74.120000","E","78.790000","E","82.470000","E","85.740000","E","94.430000","E","98.720000","E","106.850000","E","111.650000","E","119.770000","E","125.600000","E","141.250000","E","149.910000","E","161.330000","E","178.440000","E","186.160000","E"
"5000","'001","World","203","'01708","Bambara beans, dry","432","Gross Production Index Number (2014-2016 = 100)","","14.660000","E","14.910000","E","15.160000","E","15.160000","E","15.160000","E","14.660000","E","13.730000","E","13.630000","E","17.200000","E","16.840000","E","17.020000","E","18.500000","E","17.210000","E","17.290000","E","20.420000","E","20.840000","E","21.160000","E","14.980000","E","15.130000","E","15.720000","E","16.350000","E","17.650000","E","14.090000","E","17.160000","E","16.730000","E","18.910000","E","17.530000","E","20.470000","E","20.530000","E","27.560000","E","39.630000","E","40.610000","E","45.310000","E","48.640000","E","65.220000","E","52.590000","E","34.440000","E","38.940000","E","44.620000","E","34.710000","E","40.720000","E","45.650000","E","49.040000","E","40.050000","E","52.010000","E","55.530000","E","54.270000","E","73.180000","E","74.440000","E","82.320000","E","74.940000","E","94.310000","E","94.560000","E","98.510000","E","100.490000","E","101.000000","E","102.210000","E","120.100000","E","118.330000","E","131.440000","E","114.960000","E","135.610000","E","126.970000","E","117.880000","E"
"5000","'001","World","203","'01708","Bambara beans, dry","434","Gross per capita Production Index Number (2014-2016 = 100)","","35.730000","E","35.650000","E","35.460000","E","34.680000","E","33.950000","E","32.170000","E","29.540000","E","28.720000","E","35.490000","E","34.040000","E","33.720000","E","35.950000","E","32.790000","E","32.320000","E","37.480000","E","37.570000","E","37.480000","E","26.080000","E","25.880000","E","26.410000","E","26.970000","E","28.590000","E","22.410000","E","26.810000","E","25.680000","E","28.500000","E","25.940000","E","29.750000","E","29.310000","E","38.650000","E","54.640000","E","55.100000","E","60.530000","E","64.020000","E","84.610000","E","67.250000","E","43.420000","E","48.430000","E","54.750000","E","42.020000","E","48.630000","E","53.810000","E","57.070000","E","46.000000","E","58.980000","E","62.180000","E","60.000000","E","79.880000","E","80.220000","E","87.580000","E","78.720000","E","97.830000","E","96.880000","E","99.690000","E","100.480000","E","99.820000","E","99.870000","E","116.060000","E","113.170000","E","124.490000","E","107.970000","E","126.290000","E","117.220000","E","107.890000","E"
"5000","'001","World","486","'01312","Bananas","432","Gross Production Index Number (2014-2016 = 100)","","19.410000","E","20.200000","E","20.640000","E","22.180000","E","24.010000","E","24.310000","E","25.210000","E","26.300000","E","27.620000","E","28.680000","E","29.640000","E","29.880000","E","28.450000","E","29.010000","E","28.680000","E","29.720000","E","31.240000","E","31.630000","E","32.500000","E","33.840000","E","34.510000","E","35.090000","E","33.970000","E","35.810000","E","36.800000","E","39.030000","E","40.440000","E","40.890000","E","41.400000","E","43.220000","E","44.890000","E","48.790000","E","49.530000","E","51.050000","E","51.580000","E","50.800000","E","54.950000","E","56.910000","E","61.440000","E","59.060000","E","61.530000","E","64.080000","E","66.050000","E","70.000000","E","73.890000","E","78.100000","E","83.370000","E","86.810000","E","90.450000","E","97.790000","E","98.670000","E","97.340000","E","98.910000","E","99.720000","E","101.260000","E","99.020000","E","101.200000","E","104.960000","E","105.740000","E","109.010000","E","114.040000","E","116.260000","E","117.830000","E","120.210000","E"
"5000","'001","World","486","'01312","Bananas","434","Gross per capita Production Index Number (2014-2016 = 100)","","47.300000","E","48.300000","E","48.280000","E","50.740000","E","53.780000","E","53.340000","E","54.210000","E","55.410000","E","57.000000","E","57.990000","E","58.720000","E","58.060000","E","54.200000","E","54.210000","E","52.630000","E","53.560000","E","55.320000","E","55.040000","E","55.570000","E","56.840000","E","56.910000","E","56.830000","E","54.020000","E","55.940000","E","56.460000","E","58.800000","E","59.820000","E","59.410000","E","59.090000","E","60.600000","E","61.890000","E","66.200000","E","66.170000","E","67.190000","E","66.910000","E","64.960000","E","69.280000","E","70.770000","E","75.370000","E","71.480000","E","73.470000","E","75.520000","E","76.840000","E","80.400000","E","83.790000","E","87.440000","E","92.150000","E","94.730000","E","97.450000","E","104.020000","E","103.650000","E","100.960000","E","101.320000","E","100.910000","E","101.240000","E","97.850000","E","98.870000","E","101.420000","E","101.110000","E","103.240000","E","107.090000","E","108.260000","E","108.770000","E","110.010000","E"
"5000","'001","World","44","'0115","Barley","432","Gross Production Index Number (2014-2016 = 100)","","49.020000","E","59.840000","E","61.190000","E","64.660000","E","62.700000","E","67.980000","E","69.850000","E","76.840000","E","79.880000","E","80.810000","E","88.840000","E","90.010000","E","99.490000","E","100.740000","E","91.720000","E","112.780000","E","105.860000","E","118.420000","E","104.920000","E","106.080000","E","101.270000","E","109.230000","E","107.950000","E","114.700000","E","116.850000","E","119.930000","E","118.660000","E","110.610000","E","111.130000","E","121.270000","E","111.740000","E","94.340000","E","97.000000","E","107.930000","E","94.270000","E","104.440000","E","103.830000","E","93.010000","E","86.700000","E","90.100000","E","96.210000","E","92.470000","E","96.840000","E","103.990000","E","93.740000","E","94.280000","E","90.910000","E","104.720000","E","102.040000","E","83.710000","E","90.390000","E","89.170000","E","98.310000","E","97.760000","E","100.370000","E","101.870000","E","97.970000","E","94.720000","E","107.620000","E","109.410000","E","97.430000","E","103.560000","E","96.610000","E","96.120000","E"
