Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F,Y2023,Y2023F,Y2024,Y2024F
"4","'012","Algeria","44","'0115","Barley","432","Gross Production Index Number (2014-2016 = 100)","","22.000000","E","84.990000","E","71.740000","E","28.780000","E","39.310000","E","13.470000","E","35.260000","E","55.840000","E","48.420000","E","59.320000","E","38.590000","E","66.850000","E","38.810000","E","34.410000","E","77.100000","E","61.110000","E","27.020000","E","41.210000","E","47.400000","E","82.450000","E","54.480000","E","50.190000","E","46.380000","E","52.190000","E","138.090000","E","112.410000","E","85.110000","E","40.450000","E","82.000000","E","86.520000","E","187.890000","E","145.160000","E","42.360000","E","24.300000","E","60.730000","E","186.880000","E","19.820000","E","72.670000","E","52.940000","E","16.950000","E","59.660000","E","43.200000","E","126.850000","E","125.780000","E","107.220000","E","128.300000","E","123.190000","E","41.100000","E","228.730000","E","156.120000","E","130.600000","E","165.240000","E","155.580000","E","97.520000","E","106.980000","E","95.500000","E","100.670000","E","203.190000","E","171.050000","E","125.940000","E","57.650000","E","103.810000","E","88.240000","E","103.810000","E"
"4","'012","Algeria","44","'0115","Barley","434","Gross per capita Production Index Number (2014-2016 = 100)","","75.690000","E","288.140000","E","239.550000","E","94.550000","E","127.170000","E","42.810000","E","109.550000","E","169.580000","E","143.740000","E","172.190000","E","109.520000","E","185.400000","E","105.120000","E","90.960000","E","196.750000","E","149.000000","E","63.540000","E","94.180000","E","105.140000","E","177.270000","E","113.400000","E","101.040000","E","90.260000","E","98.150000","E","251.020000","E","197.720000","E","145.250000","E","67.130000","E","132.530000","E","136.400000","E","289.260000","E","218.090000","E","62.130000","E","34.860000","E","85.340000","E","257.530000","E","26.800000","E","96.740000","E","69.510000","E","21.940000","E","76.180000","E","54.430000","E","157.740000","E","154.230000","E","129.560000","E","152.660000","E","144.150000","E","47.230000","E","257.850000","E","172.600000","E","141.590000","E","175.610000","E","162.030000","E","99.520000","E","106.950000","E","93.530000","E","96.610000","E","191.260000","E","158.070000","E","114.400000","E","51.530000","E","91.330000","E","76.470000","E","88.720000","E"
"4","'012","Algeria","176","'01701","Beans, dry","432","Gross Production Index Number (2014-2016 = 100)","","85.490000","E","82.440000","E","107.170000","E","124.480000","E","89.690000","E","77.080000","E","61.420000","E","139.410000","E","151.440000","E","127.040000","E","205.610000","E","280.050000","E","182.440000","E","322.840000","E","286.890000","E","169.410000","E","120.450000","E","106.760000","E","57.380000","E","56.140000","E","80.540000","E","44.520000","E","51.940000","E","67.930000","E","74.610000","E","85.820000","E","74.200000","E","49.220000","E","46.000000","E","72.220000","E","40.150000","E","57.380000","E","48.310000","E","28.360000","E","25.390000","E","46.250000","E","53.260000","E","88.950000","E","77.410000","E","34.540000","E","60.510000","E","71.230000","E","90.350000","E","130.340000","E","54.910000","E","75.430000","E","75.600000","E","44.850000","E","95.550000","E","69.660000","E","78.570000","E","84.420000","E","112.280000","E","110.720000","E","117.150000","E","72.140000","E","122.010000","E","231.760000","E","147.490000","E","168.820000","E","297.860000","E","263.980000","E","202.130000","E","214.500000","E"
"4","'012","Algeria","176","'01701","Beans, dry","434","Gross per capita Production Index Number (2014-2016 = 100)","","293.390000","E","278.800000","E","356.960000","E","407.890000","E","289.470000","E","244.340000","E","190.360000","E","422.360000","E","448.490000","E","367.830000","E","581.990000","E","774.680000","E","492.920000","E","851.360000","E","730.260000","E","412.030000","E","282.490000","E","243.370000","E","126.960000","E","120.410000","E","167.240000","E","89.400000","E","100.820000","E","127.450000","E","135.290000","E","150.580000","E","126.310000","E","81.470000","E","74.160000","E","113.580000","E","61.650000","E","85.990000","E","70.680000","E","40.580000","E","35.590000","E","63.570000","E","71.850000","E","118.120000","E","101.380000","E","44.610000","E","77.080000","E","89.530000","E","112.070000","E","159.420000","E","66.180000","E","89.530000","E","88.240000","E","51.410000","E","107.440000","E","76.820000","E","84.960000","E","89.490000","E","116.650000","E","112.700000","E","116.820000","E","70.470000","E","116.800000","E","217.610000","E","135.950000","E","152.980000","E","265.570000","E","231.660000","E","174.740000","E","182.860000","E"
"4","'012","Algeria","181","'01702","Broad beans and horse beans, dry","432","Gross Production Index Number (2014-2016 = 100)","","26.590000","E","38.630000","E","41.050000","E","50.910000","E","38.410000","E","33.570000","E","36.570000","E","33.300000","E","34.900000","E","41.610000","E","61.100000","E","42.880000","E","43.910000","E","55.000000","E","82.650000","E","83.130000","E","69.330000","E","72.330000","E","66.130000","E","68.270000","E","64.050000","E","47.170000","E","50.970000","E","63.130000","E","76.280000","E","99.060000","E","79.630000","E","37.430000","E","55.920000","E","39.180000","E","78.640000","E","75.220000","E","49.020000","E","46.230000","E","51.800000","E","89.240000","E","21.890000","E","51.560000","E","52.410000","E","31.140000","E","51.260000","E","55.370000","E","74.130000","E","77.400000","E","64.920000","E","58.670000","E","67.550000","E","56.790000","E","88.120000","E","88.440000","E","91.710000","E","97.810000","E","102.350000","E","99.940000","E","108.190000","E","91.870000","E","113.140000","E","132.510000","E","133.460000","E","120.380000","E","95.690000","E","105.810000","E","120.440000","E","121.320000","E"
"4","'012","Algeria","181","'01702","Broad beans and horse beans, dry","434","Gross per capita Production Index Number (2014-2016 = 100)","","91.440000","E","130.930000","E","137.000000","E","167.150000","E","124.210000","E","106.620000","E","113.570000","E","101.110000","E","103.570000","E","120.720000","E","173.310000","E","118.850000","E","118.890000","E","145.340000","E","210.830000","E","202.590000","E","162.940000","E","165.240000","E","146.640000","E","146.730000","E","133.270000","E","94.920000","E","99.150000","E","118.690000","E","138.600000","E","174.180000","E","135.850000","E","62.080000","E","90.330000","E","61.740000","E","121.020000","E","112.970000","E","71.870000","E","66.290000","E","72.770000","E","122.930000","E","29.600000","E","68.600000","E","68.780000","E","40.290000","E","65.430000","E","69.750000","E","92.140000","E","94.860000","E","78.410000","E","69.790000","E","79.010000","E","65.240000","E","99.300000","E","97.730000","E","99.390000","E","103.900000","E","106.550000","E","101.940000","E","108.120000","E","89.940000","E","108.530000","E","124.670000","E","123.280000","E","109.310000","E","85.490000","E","93.040000","E","104.340000","E","103.640000","E"
"4","'012","Algeria","420","'01243","Broad beans and horse beans, green","432","Gross Production Index Number (2014-2016 = 100)","",,,,,,,,,,,,,,,,,"0.730000","E","1.830000","E","2.570000","E","3.300000","E","4.030000","E","5.500000","E","6.600000","E","7.700000","E","9.160000","E","10.260000","E","11.360000","E","12.830000","E","14.630000","E","13.050000","E","16.290000","E","17.950000","E","42.110000","E","28.830000","E","31.290000","E","28.270000","E","35.230000","E","28.690000","E","42.030000","E","43.970000","E","26.900000","E","30.000000","E","40.500000","E","40.810000","E","38.060000","E","37.540000","E","43.730000","E","28.480000","E","45.790000","E","49.420000","E","64.650000","E","63.690000","E","76.040000","E","65.190000","E","62.280000","E","102.760000","E","116.880000","E","91.010000","E","91.150000","E","94.440000","E","108.830000","E","108.460000","E","91.450000","E","100.090000","E","105.770000","E","113.120000","E","109.380000","E","105.260000","E","101.640000","E","105.600000","E","114.560000","E","113.340000","E"
"4","'012","Algeria","420","'01243","Broad beans and horse beans, green","434","Gross per capita Production Index Number (2014-2016 = 100)","",,,,,,,,,,,,,,,,,"2.180000","E","5.320000","E","7.280000","E","9.140000","E","10.910000","E","14.530000","E","16.830000","E","18.760000","E","21.530000","E","23.440000","E","25.190000","E","27.570000","E","30.450000","E","26.250000","E","31.690000","E","33.750000","E","76.510000","E","50.680000","E","53.370000","E","46.890000","E","56.920000","E","45.220000","E","64.680000","E","66.030000","E","39.440000","E","43.020000","E","56.890000","E","56.210000","E","51.460000","E","49.960000","E","57.390000","E","36.860000","E","58.450000","E","62.250000","E","80.350000","E","78.060000","E","91.850000","E","77.530000","E","72.850000","E","118.030000","E","131.700000","E","100.570000","E","98.780000","E","100.320000","E","113.290000","E","110.640000","E","91.380000","E","97.980000","E","101.460000","E","106.430000","E","101.040000","E","95.580000","E","90.810000","E","92.860000","E","99.240000","E","96.820000","E"
"4","'012","Algeria","358","'01212","Cabbages","432","Gross Production Index Number (2014-2016 = 100)","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.120000","E","2.240000","E","4.470000","E","5.030000","E","5.480000","E","6.490000","E","7.080000","E","6.230000","E","7.370000","E","12.490000","E","10.880000","E","14.200000","E","13.900000","E","18.120000","E","19.720000","E","14.830000","E","16.930000","E","28.610000","E","23.050000","E","26.460000","E","24.970000","E","26.450000","E","23.510000","E","21.670000","E","24.570000","E","20.820000","E","27.260000","E","27.700000","E","33.320000","E","47.300000","E","37.470000","E","43.680000","E","48.660000","E","40.930000","E","52.320000","E","57.010000","E","66.030000","E","93.220000","E","87.150000","E","95.270000","E","87.450000","E","117.280000","E","102.810000","E","120.110000","E","130.180000","E","138.880000","E","176.720000","E","178.610000","E","165.440000","E","174.440000","E"
"4","'012","Algeria","358","'01212","Cabbages","434","Gross per capita Production Index Number (2014-2016 = 100)","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.860000","E","5.460000","E","10.530000","E","11.520000","E","12.170000","E","13.970000","E","14.760000","E","12.560000","E","14.360000","E","23.530000","E","19.810000","E","25.020000","E","23.760000","E","30.120000","E","31.920000","E","23.430000","E","26.110000","E","43.060000","E","33.860000","E","38.020000","E","35.140000","E","36.510000","E","31.850000","E","28.890000","E","32.310000","E","26.990000","E","34.870000","E","34.960000","E","41.500000","E","58.100000","E","45.350000","E","52.060000","E","57.040000","E","47.110000","E","59.070000","E","63.130000","E","71.700000","E","99.230000","E","90.920000","E","97.380000","E","87.570000","E","115.050000","E","98.820000","E","113.240000","E","120.500000","E","126.370000","E","158.220000","E","157.390000","E","143.620000","E","149.320000","E"
"4","'012","Algeria","426","'01251","Carrots and turnips","432","Gross Production Index Number (2014-2016 = 100)","","10.010000","E","20.770000","E","14.760000","E","14.130000","E","7.760000","E","10.640000","E","9.640000","E","7.920000","E","6.530000","E","7.590000","E","6.250000","E","5.590000","E","5.650000","E","6.870000","E","8.270000","E","6.630000","E","9.580000","E","8.260000","E","11.120000","E","10.640000","E","10.060000","E","10.100000","E","11.500000","E","16.650000","E","26.970000","E","35.430000","E","33.720000","E","34.150000","E","38.340000","E","25.260000","E","48.060000","E","58.930000","E","50.070000","E","58.750000","E","55.160000","E","52.710000","E","49.770000","E","55.420000","E","53.760000","E","57.620000","E","60.650000","E","62.930000","E","63.220000","E","79.220000","E","78.770000","E","84.970000","E","92.240000","E","91.160000","E","96.130000","E","112.320000","E","117.810000","E","123.480000","E","138.690000","E","96.790000","E","97.980000","E","105.230000","E","101.680000","E","108.070000","E","104.980000","E","112.000000","E","103.670000","E","105.550000","E","108.670000","E","107.110000","E"
"4","'012","Algeria","426","'01251","Carrots and turnips","434","Gross per capita Production Index Number (2014-2016 = 100)","","34.460000","E","70.460000","E","49.330000","E","46.440000","E","25.110000","E","33.820000","E","29.960000","E","24.060000","E","19.400000","E","22.030000","E","17.750000","E","15.520000","E","15.330000","E","18.180000","E","21.110000","E","16.170000","E","22.540000","E","18.880000","E","24.690000","E","22.900000","E","20.950000","E","20.360000","E","22.400000","E","31.350000","E","49.070000","E","62.370000","E","57.590000","E","56.710000","E","62.010000","E","39.850000","E","74.040000","E","88.610000","E","73.500000","E","84.350000","E","77.560000","E","72.680000","E","67.370000","E","73.830000","E","70.630000","E","74.650000","E","77.500000","E","79.360000","E","78.660000","E","97.210000","E","95.250000","E","101.180000","E","108.010000","E","104.830000","E","108.450000","E","124.270000","E","127.810000","E","131.320000","E","144.550000","E","98.840000","E","98.020000","E","103.130000","E","97.650000","E","101.790000","E","97.080000","E","101.810000","E","92.730000","E","92.920000","E","94.250000","E","91.600000","E"
"4","'012","Algeria","393","'01213","Cauliflowers and broccoli","432","Gross Production Index Number (2014-2016 = 100)","",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.150000","E","2.290000","E","3.440000","E","4.580000","E","5.730000","E","6.530000","E","7.100000","E","7.800000","E","6.740000","E","7.800000","E","9.070000","E","8.270000","E","11.630000","E","12.940000","E","16.910000","E","16.910000","E","14.320000","E","14.110000","E","21.820000","E","22.110000","E","22.420000","E","23.330000","E","22.220000","E","24.790000","E","22.180000","E","23.130000","E","25.090000","E","23.130000","E","27.200000","E","31.590000","E","30.240000","E","29.480000","E","33.860000","E","35.320000","E","38.900000","E","46.880000","E","50.350000","E","60.600000","E","68.270000","E","70.740000","E","89.190000","E","93.350000","E","117.470000","E","100.240000","E","118.930000","E","117.630000","E","139.130000","E","136.680000","E","144.250000","E","153.750000","E","161.710000","E"
"4","'012","Algeria","393","'01213","Cauliflowers and broccoli","434","Gross per capita Production Index Number (2014-2016 = 100)","",,,,,,,,,,,,,,,,,,,,,,,,,,,"3.030000","E","5.860000","E","8.390000","E","10.790000","E","13.110000","E","14.510000","E","15.300000","E","16.280000","E","13.610000","E","15.220000","E","17.100000","E","15.060000","E","20.490000","E","22.140000","E","28.120000","E","27.380000","E","22.620000","E","21.770000","E","32.850000","E","32.490000","E","32.230000","E","32.850000","E","30.680000","E","33.600000","E","29.590000","E","30.430000","E","32.550000","E","29.600000","E","34.350000","E","39.360000","E","37.160000","E","35.690000","E","40.370000","E","41.420000","E","44.800000","E","52.960000","E","55.780000","E","65.830000","E","72.700000","E","73.830000","E","91.200000","E","93.510000","E","115.280000","E","96.400000","E","112.170000","E","108.930000","E","126.650000","E","122.420000","E","127.170000","E","133.520000","E","138.480000","E"
"4","'012","Algeria","531","'01344.02","Cherries","432","Gross Production Index Number (2014-2016 = 100)","",,,,,,,,,,,,,,,,,,,,,,,,,"3.670000","E","7.330000","E","12.220000","E","18.330000","E","23.520000","E","18.400000","E","17.720000","E","26.520000","E","30.650000","E","19.560000","E","36.800000","E","32.050000","E","37.280000","E","66.860000","E","45.610000","E","45.450000","E","54.480000","E","32.800000","E","37.820000","E","49.680000","E","61.780000","E","36.800000","E","64.710000","E","39.240000","E","40.870000","E","31.720000","E","47.350000","E","50.930000","E","36.660000","E","53.470000","E","31.340000","E","38.560000","E","37.650000","E","61.130000","E","20.540000","E","55.630000","E","71.350000","E","61.990000","E","88.500000","E","96.900000","E","73.110000","E","106.300000","E","109.350000","E","84.350000","E","112.330000","E","107.750000","E","137.300000","E","136.940000","E","136.580000","E","136.180000","E","141.270000","E","148.010000","E"
"4","'012","Algeria","531","'01344.02","Cherries","434","Gross per capita Production Index Number (2014-2016 = 100)","",,,,,,,,,,,,,,,,,,,,,,,,,"9.920000","E","19.360000","E","31.140000","E","44.630000","E","55.230000","E","42.000000","E","39.250000","E","56.930000","E","63.700000","E","39.330000","E","71.530000","E","60.200000","E","67.680000","E","117.450000","E","77.740000","E","75.330000","E","87.940000","E","51.640000","E","58.140000","E","74.540000","E","90.490000","E","52.730000","E","90.810000","E","53.990000","E","55.210000","E","42.170000","E","62.080000","E","65.840000","E","46.750000","E","67.280000","E","38.920000","E","47.220000","E","45.430000","E","72.640000","E","24.000000","E","63.840000","E","80.320000","E","68.440000","E","95.820000","E","102.840000","E","76.040000","E","108.340000","E","109.170000","E","82.500000","E","107.650000","E","101.280000","E","126.710000","E","124.230000","E","121.920000","E","119.640000","E","122.260000","E","126.320000","E"
