Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Unit,Y1961,Y1961F,Y1961N,Y1962,Y1962F,Y1962N,Y1963,Y1963F,Y1963N,Y1964,Y1964F,Y1964N,Y1965,Y1965F,Y1965N,Y1966,Y1966F,Y1966N,Y1967,Y1967F,Y1967N,Y1968,Y1968F,Y1968N,Y1969,Y1969F,Y1969N,Y1970,Y1970F,Y1970N,Y1971,Y1971F,Y1971N,Y1972,Y1972F,Y1972N,Y1973,Y1973F,Y1973N,Y1974,Y1974F,Y1974N,Y1975,Y1975F,Y1975N,Y1976,Y1976F,Y1976N,Y1977,Y1977F,Y1977N,Y1978,Y1978F,Y1978N,Y1979,Y1979F,Y1979N,Y1980,Y1980F,Y1980N,Y1981,Y1981F,Y1981N,Y1982,Y1982F,Y1982N,Y1983,Y1983F,Y1983N,Y1984,Y1984F,Y1984N,Y1985,Y1985F,Y1985N,Y1986,Y1986F,Y1986N,Y1987,Y1987F,Y1987N,Y1988,Y1988F,Y1988N,Y1989,Y1989F,Y1989N,Y1990,Y1990F,Y1990N,Y1991,Y1991F,Y1991N,Y1992,Y1992F,Y1992N,Y1993,Y1993F,Y1993N,Y1994,Y1994F,Y1994N,Y1995,Y1995F,Y1995N,Y1996,Y1996F,Y1996N,Y1997,Y1997F,Y1997N,Y1998,Y1998F,Y1998N,Y1999,Y1999F,Y1999N,Y2000,Y2000F,Y2000N,Y2001,Y2001F,Y2001N,Y2002,Y2002F,Y2002N,Y2003,Y2003F,Y2003N,Y2004,Y2004F,Y2004N,Y2005,Y2005F,Y2005N,Y2006,Y2006F,Y2006N,Y2007,Y2007F,Y2007N,Y2008,Y2008F,Y2008N,Y2009,Y2009F,Y2009N,Y2010,Y2010F,Y2010N,Y2011,Y2011F,Y2011N,Y2012,Y2012F,Y2012N,Y2013,Y2013F,Y2013N,Y2014,Y2014F,Y2014N,Y2015,Y2015F,Y2015N,Y2016,Y2016F,Y2016N,Y2017,Y2017F,Y2017N,Y2018,Y2018F,Y2018N,Y2019,Y2019F,Y2019N,Y2020,Y2020F,Y2020N,Y2021,Y2021F,Y2021N,Y2022,Y2022F,Y2022N,Y2023,Y2023F,Y2023N,Y2024,Y2024F,Y2024N
"37","'140","Central African Republic","868","'21151","Edible offal of cattle, fresh, chilled or frozen","5320","Producing Animals/Slaughtered","An","70000.000000","A",,"72000.000000","E",,"75000.000000","A",,"75000.000000","E",,"75000.000000","A",,"80000.000000","E",,"85000.000000","E",,"90000.000000","E",,"95000.000000","E",,"103000.000000","E",,"110000.000000","E",,"120000.000000","E",,"130000.000000","E",,"140000.000000","E",,"148000.000000","E",,"160000.000000","E",,"155000.000000","E",,"160000.000000","E",,"134000.000000","A",,"161280.000000","A",,"180000.000000","E",,"200000.000000","E",,"235100.000000","A",,"224100.000000","A",,"227980.000000","A",,"234800.000000","A",,"266880.000000","A",,"287000.000000","A",,"301000.000000","A",,"312000.000000","A",,"307700.000000","E",,"308000.000000","E",,"307300.000000","E",,"314000.000000","E",,"320000.000000","E",,"350000.000000","E",,"360000.000000","E",,"370000.000000","E",,"370000.000000","E",,"400000.000000","E",,"410000.000000","E",,"420000.000000","E",,"430000.000000","E",,"485000.000000","E",,"495000.000000","E",,"508000.000000","E",,"545000.000000","E",,"525000.000000","E",,"535000.000000","E",,"550000.000000","E",,"570000.000000","E",,"582000.000000","E",,"585000.000000","E",,"585924.000000","I",,"593992.000000","I",,"595441.000000","I",,"614120.000000","I",,"610607.000000","I",,"625171.000000","I",,"631197.000000","I",,"640849.000000","I",,"639709.000000","I",,"636904.000000","E",,"642964.000000","E",
"37","'140","Central African Republic","1018","'21156","Edible offal of goat, fresh, chilled or frozen","5510","Production","t","135.000000","I",,"139.500000","I",,"142.500000","I",,"142.500000","I",,"150.000000","I",,"153.800000","I",,"156.800000","I",,"156.800000","I",,"162.800000","I",,"171.700000","I",,"177.700000","I",,"187.500000","I",,"199.500000","I",,"212.800000","I",,"217.500000","I",,"223.500000","I",,"232.500000","I",,"240.000000","I",,"264.000000","I",,"272.000000","I",,"280.000000","I",,"288.000000","I",,"296.000000","I",,"336.600000","I",,"338.400000","I",,"342.000000","I",,"510.000000","X","Unofficial figure","530.000000","X","Unofficial figure","552.000000","X","Unofficial figure","558.000000","X","Unofficial figure","510.000000","I",,"530.000000","I",,"540.000000","I",,"600.000000","I",,"670.000000","I",,"722.200000","I",,"760.000000","I",,"770.000000","I",,"780.000000","I",,"1000.000000","I",,"1020.000000","I",,"1095.400000","I",,"1150.000000","I",,"1165.000000","I",,"1240.000000","I",,"1310.000000","I",,"1405.000000","I",,"1610.000000","I",,"1702.000000","I",,"1800.000000","I",,"2130.000000","I",,"2131.200000","I",,"2146.000000","I",,"2125.340000","I",,"2142.930000","I",,"2178.190000","I",,"2236.040000","I",,"2119.230000","I",,"2142.370000","I",,"2149.090000","I",,"2166.480000","I",,"2185.630000","I",,"2202.500000","I",,"2173.860000","I",
"37","'140","Central African Republic","1018","'21156","Edible offal of goat, fresh, chilled or frozen","5320","Producing Animals/Slaughtered","An","90000.000000","E",,"93000.000000","E",,"95000.000000","E",,"95000.000000","E",,"100000.000000","E",,"102500.000000","E",,"104500.000000","E",,"104500.000000","E",,"108500.000000","E",,"114500.000000","E",,"118500.000000","E",,"125000.000000","E",,"133000.000000","E",,"141900.000000","E",,"145000.000000","E",,"149000.000000","E",,"155000.000000","E",,"160000.000000","E",,"165000.000000","E",,"170000.000000","E",,"175000.000000","E",,"180000.000000","E",,"185000.000000","E",,"187000.000000","E",,"188000.000000","E",,"190000.000000","E",,"200000.000000","E",,"240000.000000","E",,"260000.000000","E",,"267200.000000","E",,"320000.000000","E",,"335000.000000","E",,"354000.000000","E",,"375000.000000","E",,"396000.000000","E",,"418000.000000","E",,"443000.000000","E",,"468000.000000","E",,"490000.000000","E",,"530000.000000","E",,"560000.000000","E",,"585000.000000","E",,"620000.000000","E",,"630000.000000","E",,"670000.000000","E",,"710000.000000","E",,"760000.000000","E",,"870000.000000","E",,"920000.000000","E",,"972500.000000","E",,"1149000.000000","E",,"1152000.000000","E",,"1160000.000000","E",,"1135842.000000","I",,"1137817.000000","I",,"1154357.000000","I",,"1182602.000000","I",,"1120149.000000","I",,"1132089.000000","I",,"1135586.000000","I",,"1139372.000000","I",,"1154270.000000","I",,"1161884.000000","I",,"1145497.000000","I",
"37","'140","Central African Republic","1036","'21153","Edible offal of pigs, fresh, chilled or frozen","5510","Production","t","22.500000","I",,"27.000000","I",,"30.000000","I",,"37.500000","I",,"45.000000","I",,"61.950000","I",,"66.000000","I",,"68.550000","I",,"70.200000","I",,"74.250000","I",,"77.550000","I",,"80.100000","I",,"82.500000","I",,"84.600000","I",,"150.000000","I",,"195.000000","I",,"195.000000","I",,"225.000000","I",,"225.000000","I",,"225.000000","I",,"285.000000","I",,"285.000000","I",,"295.000000","I",,"305.000000","I",,"310.000000","I",,"325.000000","I",,"687.000000","X","Unofficial figure","708.000000","X","Unofficial figure","729.000000","X","Unofficial figure","795.000000","X","Unofficial figure","400.000000","I",,"405.000000","I",,"435.000000","I",,"465.000000","I",,"495.000000","I",,"565.950000","I",,"590.000000","I",,"595.000000","I",,"600.000000","I",,"600.000000","I",,"625.000000","I",,"625.000000","I",,"645.000000","I",,"675.000000","I",,"668.020000","I",,"662.140000","I",,"660.000000","I",,"847.500000","I",,"882.500000","I",,"936.480000","I",,"909.230000","I",,"817.500000","I",,"850.000000","I",,"918.300000","I",,"900.450000","I",,"877.620000","I",,"932.060000","I",,"1036.100000","I",,"965.420000","I",,"918.930000","I",,"1008.430000","I",,"1026.900000","I",,"1043.970000","I",,"1060.920000","I",
"37","'140","Central African Republic","1036","'21153","Edible offal of pigs, fresh, chilled or frozen","5320","Producing Animals/Slaughtered","An","15000.000000","E",,"18000.000000","E",,"20000.000000","E",,"25000.000000","E",,"30000.000000","E",,"41300.000000","E",,"44000.000000","E",,"45700.000000","E",,"46800.000000","E",,"49500.000000","E",,"51700.000000","E",,"53400.000000","E",,"55000.000000","E",,"56400.000000","E",,"100000.000000","E",,"130000.000000","E",,"130000.000000","E",,"150000.000000","E",,"150000.000000","E",,"150000.000000","E",,"190000.000000","E",,"190000.000000","E",,"196235.000000","A",,"202900.000000","A",,"206200.000000","A",,"216000.000000","A",,"229000.000000","A",,"236000.000000","A",,"243000.000000","A",,"265000.000000","A",,"270000.000000","E",,"280000.000000","E",,"300000.000000","E",,"314000.000000","E",,"320000.000000","A",,"343000.000000","A",,"358000.000000","X","Unofficial figure","373000.000000","X","Unofficial figure","390000.000000","E",,"407000.000000","E",,"425000.000000","E",,"443000.000000","E",,"460000.000000","E",,"480000.000000","E",,"480000.000000","E",,"480000.000000","E",,"480000.000000","E",,"595000.000000","E",,"620000.000000","E",,"650000.000000","E",,"620000.000000","E",,"545000.000000","E",,"545000.000000","E",,"568773.000000","I",,"586801.000000","I",,"568421.000000","E",,"575162.000000","E",,"582474.000000","E",,"585901.000000","E",,"586746.000000","E",,"599416.000000","E",,"610396.000000","E",,"620538.000000","E",,"630613.000000","E",
"37","'140","Central African Republic","978","'21155","Edible offal of sheep, fresh, chilled or frozen","5510","Production","t","75.000000","I",,"75.000000","I",,"75.000000","I",,"78.000000","I",,"78.000000","I",,"81.000000","I",,"84.000000","I",,"84.000000","I",,"87.000000","I",,"87.000000","I",,"87.000000","I",,"96.000000","I",,"99.000000","I",,"99.000000","I",,"100.500000","I",,"105.000000","I",,"111.000000","I",,"117.000000","I",,"120.000000","I",,"135.000000","I",,"138.000000","I",,"138.000000","I",,"144.000000","I",,"147.000000","I",,"153.000000","I",,"156.000000","I",,"159.000000","I",,"159.000000","I",,"162.000000","I",,"162.000000","I",,"165.000000","I",,"167.700000","I",,"180.000000","I",,"189.000000","I",,"201.000000","I",,"155.200000","I",,"164.400000","I",,"246.000000","I",,"252.000000","I",,"264.000000","I",,"282.000000","I",,"294.000000","I",,"300.000000","I",,"300.000000","I",,"300.000000","I",,"315.000000","I",,"330.000000","I",,"405.000000","I",,"411.000000","I",,"447.000000","I",,"450.000000","I",,"456.000000","I",,"456.000000","I",,"456.870000","I",,"463.110000","I",,"470.320000","I",,"478.620000","I",,"487.700000","I",,"496.020000","I",,"504.230000","I",,"509.800000","I",,"511.750000","I",,"517.270000","I",,"522.780000","I",
"37","'140","Central African Republic","978","'21155","Edible offal of sheep, fresh, chilled or frozen","5320","Producing Animals/Slaughtered","An","25000.000000","E",,"25000.000000","E",,"25000.000000","E",,"26000.000000","E",,"26000.000000","E",,"27000.000000","E",,"28000.000000","E",,"28000.000000","E",,"29000.000000","E",,"29000.000000","E",,"29000.000000","E",,"32000.000000","E",,"33000.000000","E",,"33000.000000","E",,"33500.000000","E",,"35000.000000","E",,"37000.000000","E",,"39000.000000","E",,"40000.000000","E",,"45000.000000","E",,"46000.000000","E",,"46000.000000","E",,"48000.000000","E",,"49000.000000","E",,"51000.000000","E",,"52000.000000","E",,"53000.000000","E",,"53000.000000","E",,"54000.000000","E",,"54000.000000","E",,"55000.000000","E",,"55900.000000","E",,"60000.000000","E",,"63000.000000","E",,"67000.000000","E",,"70000.000000","E",,"74000.000000","E",,"82000.000000","E",,"84000.000000","E",,"88000.000000","E",,"94000.000000","E",,"98000.000000","E",,"100000.000000","E",,"100000.000000","E",,"100000.000000","E",,"105000.000000","E",,"110000.000000","E",,"135000.000000","E",,"137000.000000","E",,"149000.000000","E",,"150000.000000","E",,"152000.000000","E",,"152000.000000","E",,"152373.000000","I",,"154448.000000","I",,"156924.000000","I",,"159706.000000","I",,"162686.000000","I",,"165481.000000","I",,"168153.000000","I",,"169639.000000","I",,"170665.000000","I",,"169273.000000","E",,"171013.000000","E",
"37","'140","Central African Republic","1037","'21511.01","Fat of pigs","5510","Production","t","39.500000","I",,"47.400000","I",,"52.670000","I",,"65.830000","I",,"79.000000","I",,"108.760000","I",,"115.870000","I",,"120.340000","I",,"123.240000","I",,"130.350000","I",,"136.140000","I",,"140.620000","I",,"144.830000","I",,"148.520000","I",,"263.330000","I",,"342.330000","I",,"342.330000","I",,"395.000000","I",,"395.000000","I",,"395.000000","I",,"500.330000","I",,"500.330000","I",,"517.890000","I",,"535.440000","I",,"544.220000","I",,"570.560000","I",,"603.030000","I",,"621.470000","I",,"639.900000","I",,"697.830000","I",,"702.220000","I",,"711.000000","I",,"763.670000","I",,"816.330000","I",,"869.000000","I",,"993.560000","I",,"1035.780000","I",,"1044.560000","I",,"1053.330000","I",,"1053.330000","I",,"1097.220000","I",,"1097.220000","I",,"1132.330000","I",,"1185.000000","I",,"1172.740000","I",,"1162.430000","I",,"1158.670000","I",,"1487.830000","I",,"1549.280000","I",,"1644.040000","I",,"1596.210000","I",,"1435.170000","I",,"1492.220000","I",,"1612.130000","I",,"1580.780000","I",,"1540.700000","I",,"1636.290000","I",,"1818.930000","I",,"1694.850000","I",,"1613.230000","I",,"1770.360000","I",,"1802.790000","I",,"1832.740000","I",,"1862.500000","I",
"37","'140","Central African Republic","1037","'21511.01","Fat of pigs","5320","Producing Animals/Slaughtered","An","15000.000000","E",,"18000.000000","E",,"20000.000000","E",,"25000.000000","E",,"30000.000000","E",,"41300.000000","E",,"44000.000000","E",,"45700.000000","E",,"46800.000000","E",,"49500.000000","E",,"51700.000000","E",,"53400.000000","E",,"55000.000000","E",,"56400.000000","E",,"100000.000000","E",,"130000.000000","E",,"130000.000000","E",,"150000.000000","E",,"150000.000000","E",,"150000.000000","E",,"190000.000000","E",,"190000.000000","E",,"196235.000000","A",,"202900.000000","A",,"206200.000000","A",,"216000.000000","A",,"229000.000000","A",,"236000.000000","A",,"243000.000000","A",,"265000.000000","A",,"270000.000000","E",,"280000.000000","E",,"300000.000000","E",,"314000.000000","E",,"320000.000000","A",,"343000.000000","A",,"358000.000000","X","Unofficial figure","373000.000000","X","Unofficial figure","390000.000000","E",,"407000.000000","E",,"425000.000000","E",,"443000.000000","E",,"460000.000000","E",,"480000.000000","E",,"480000.000000","E",,"480000.000000","E",,"480000.000000","E",,"595000.000000","E",,"620000.000000","E",,"650000.000000","E",,"620000.000000","E",,"545000.000000","E",,"545000.000000","E",,"568773.000000","I",,"586801.000000","I",,"568421.000000","E",,"575162.000000","E",,"582474.000000","E",,"585901.000000","E",,"586746.000000","E",,"599416.000000","E",,"610396.000000","E",,"620538.000000","E",,"630613.000000","E",
"37","'140","Central African Republic","1163","'21170.02","Game meat, fresh, chilled or frozen","5510","Production","t","5670.000000","E",,"5760.000000","E",,"5870.000000","E",,"5990.000000","E",,"6100.000000","E",,"6200.000000","E",,"6380.000000","E",,"6520.000000","E",,"6660.000000","E",,"6800.000000","E",,"6900.000000","E",,"7000.000000","E",,"7180.000000","E",,"7300.000000","E",,"7480.000000","E",,"7640.000000","E",,"7820.000000","E",,"8000.000000","E",,"8200.000000","E",,"8400.000000","E",,"8700.000000","E",,"8900.000000","E",,"9000.000000","E",,"9350.000000","E",,"9450.000000","E",,"9950.000000","E",,"10200.000000","E",,"10400.000000","E",,"10650.000000","E",,"10900.000000","E",,"11200.000000","E",,"11500.000000","E",,"11800.000000","E",,"12200.000000","E",,"12500.000000","E",,"12800.000000","E",,"13150.000000","E",,"13500.000000","E",,"13750.000000","E",,"14000.000000","E",,"14250.000000","E",,"14500.000000","E",,"14700.000000","E",,"15000.000000","E",,"15200.000000","E",,"15500.000000","E",,"15700.000000","E",,"15800.000000","E",,"15900.000000","E",,"17881.930000","I",,"20000.000000","E",,"21000.000000","E",,"22292.530000","I",,"23561.630000","I",,"21698.120000","I",,"22517.430000","E",,"22558.910000","I",,"22852.040000","I",,"23244.000000","I",,"23632.250000","I",,"23285.320000","E",,"23617.310000","E",,"23939.340000","E",,"24231.650000","E",
"37","'140","Central African Republic","1019","'21515","Goat fat, unrendered","5510","Production","t","35.100000","I",,"36.270000","I",,"37.050000","I",,"37.050000","I",,"39.000000","I",,"39.990000","I",,"40.770000","I",,"40.770000","I",,"42.330000","I",,"44.640000","I",,"46.200000","I",,"48.750000","I",,"51.870000","I",,"55.330000","I",,"56.550000","I",,"58.110000","I",,"60.450000","I",,"62.400000","I",,"68.640000","I",,"70.720000","I",,"72.800000","I",,"74.880000","I",,"76.960000","I",,"87.520000","I",,"87.980000","I",,"88.920000","I",,"101.660000","I",,"105.850000","I",,"110.030000","I",,"111.230000","I",,"132.600000","I",,"137.800000","I",,"140.400000","I",,"156.000000","I",,"174.200000","I",,"187.770000","I",,"197.600000","I",,"200.200000","I",,"202.800000","I",,"260.000000","I",,"265.200000","I",,"284.800000","I",,"299.000000","I",,"302.900000","I",,"322.400000","I",,"340.600000","I",,"365.300000","I",,"418.600000","I",,"442.520000","I",,"468.000000","I",,"553.800000","I",,"554.110000","I",,"557.960000","I",,"552.590000","I",,"557.160000","I",,"566.330000","I",,"581.370000","I",,"551.000000","I",,"557.020000","I",,"558.760000","I",,"563.280000","I",,"568.260000","I",,"572.650000","I",,"565.200000","I",
"37","'140","Central African Republic","1019","'21515","Goat fat, unrendered","5320","Producing Animals/Slaughtered","An","90000.000000","E",,"93000.000000","E",,"95000.000000","E",,"95000.000000","E",,"100000.000000","E",,"102500.000000","E",,"104500.000000","E",,"104500.000000","E",,"108500.000000","E",,"114500.000000","E",,"118500.000000","E",,"125000.000000","E",,"133000.000000","E",,"141900.000000","E",,"145000.000000","E",,"149000.000000","E",,"155000.000000","E",,"160000.000000","E",,"165000.000000","E",,"170000.000000","E",,"175000.000000","E",,"180000.000000","E",,"185000.000000","E",,"187000.000000","E",,"188000.000000","E",,"190000.000000","E",,"200000.000000","E",,"240000.000000","E",,"260000.000000","E",,"267200.000000","E",,"320000.000000","E",,"335000.000000","E",,"354000.000000","E",,"375000.000000","E",,"396000.000000","E",,"418000.000000","E",,"443000.000000","E",,"468000.000000","E",,"490000.000000","E",,"530000.000000","E",,"560000.000000","E",,"585000.000000","E",,"620000.000000","E",,"630000.000000","E",,"670000.000000","E",,"710000.000000","E",,"760000.000000","E",,"870000.000000","E",,"920000.000000","E",,"972500.000000","E",,"1149000.000000","E",,"1152000.000000","E",,"1160000.000000","E",,"1135842.000000","I",,"1137817.000000","I",,"1154357.000000","I",,"1182602.000000","I",,"1120149.000000","I",,"1132089.000000","I",,"1135586.000000","I",,"1139372.000000","I",,"1154270.000000","I",,"1161884.000000","I",,"1145497.000000","I",
"37","'140","Central African Republic","1016","'02123","Goats","5111","Stocks","An","450000.000000","A",,"450000.000000","A",,"450000.000000","A",,"450000.000000","A",,"480000.000000","A",,"500000.000000","A",,"510000.000000","A",,"510000.000000","A",,"530000.000000","E",,"560000.000000","E",,"580000.000000","E",,"630000.000000","A",,"650000.000000","A",,"694426.000000","A",,"712000.000000","A",,"786000.000000","A",,"800000.000000","A",,"832000.000000","A",,"934000.000000","A",,"956000.000000","A",,"978000.000000","A",,"1000000.000000","A",,"1026748.000000","A",,"1048896.000000","A",,"1056917.000000","A",,"1103400.000000","A",,"1135100.000000","A",,"1180000.000000","A",,"1227000.000000","A",,"1242087.000000","A",,"1585000.000000","A",,"1676000.000000","A",,"1771000.000000","A",,"1873000.000000","A",,"1980000.000000","A",,"2093000.000000","A",,"2213000.000000","A",,"2339000.000000","A",,"2472000.000000","A",,"2614000.000000","A",,"2763000.000000","A",,"2921000.000000","A",,"3087000.000000","A",,"3200000.000000","E",,"3400000.000000","E",,"3600000.000000","E",,"3850000.000000","X","Unofficial figure","4347000.000000","A",,"4599000.000000","A",,"4862000.000000","A",,"5744000.000000","A",,"5800000.000000","E",,"5800000.000000","E",,"5800000.000000","E",,"5903769.000000","I",,"6065353.000000","I",,"5960486.000000","E",,"5936938.000000","I",,"6009861.000000","I",,"6059946.000000","I",,"6100000.000000","E",,"6200000.000000","E",,"6261401.000000","I",,"6193443.000000","I",
"37","'140","Central African Republic","244","'2162","Groundnut oil","5510","Production","t","13927.200000","I",,"13841.280000","I",,"13794.800000","I",,"13365.880000","I",,"13367.200000","I",,"14476.880000","I",,"18002.240000","I",,"16649.200000","I",,"15912.400000","I",,"16380.960000","I",,"17101.520000","I",,"17205.360000","I",,"17550.530000","I",,"25641.250000","I",,"20595.690000","I",,"23609.600000","I",,"23896.310000","I",,"23239.310000","I",,"26668.250000","I",,"27506.250000","I",,"27207.070000","I",,"28260.400000","I",,"27246.800000","I",,"21776.160000","I",,"18411.170000","I",,"22356.850000","I",,"24307.990000","I",,"23221.960000","I",,"24918.160000","I",,"18803.030000","I",,"18509.390000","I",,"19235.800000","I",,"19248.520000","I",,"22175.270000","I",,"20249.230000","I",,"23123.200000","I",,"24762.400000","I",,"23796.000000","I",,"26323.770000","I",,"24436.000000","I",,"28768.800000","I",,"30021.600000","I",,"31399.200000","I",,"32847.210000","I",,"34349.540000","I",,"34233.330000","I",,"36731.050000","I",,"37504.260000","I",,"39375.080000","I",,"28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure","28000.000000","X","Unofficial figure",,,
"37","'140","Central African Republic","242","'0142","Groundnuts, excluding shelled","5312","Area harvested","ha","80000.000000","A",,"78000.000000","A",,"76000.000000","A",,"76000.000000","A",,"73000.000000","A",,"71000.000000","A",,"85900.000000","A",,"97700.000000","A",,"90000.000000","A",,"109500.000000","A",,"117300.000000","A",,"125600.000000","A",,"134800.000000","A",,"136754.000000","A",,"113916.000000","A",,"119489.000000","A",,"103000.000000","A",,"94577.000000","A",,"122369.000000","A",,"122312.000000","A",,"131740.000000","A",,"133150.000000","A",,"132900.000000","A",,"90000.000000","E",,"68800.000000","A",,"105422.000000","A",,"88570.000000","A",,"94466.000000","A",,"88286.000000","A",,"86567.000000","A",,"73572.000000","A",,"72994.000000","A",,"73762.000000","A",,"84255.000000","A",,"90996.000000","A",,"97419.000000","A",,"100000.000000","X","Unofficial figure","100000.000000","X","Unofficial figure","100000.000000","X","Unofficial figure","95203.000000","I",,"110000.000000","E",,"116000.000000","E",,"130000.000000","E",,"135000.000000","E",,"140000.000000","E",,"141093.000000","I",,"156374.000000","A",,"159501.000000","A",,"162691.000000","A",,"123591.000000","A",,"126163.000000","A",,"127764.000000","A",,"95852.000000","A",,"101794.000000","A",,"96834.000000","A",,"117128.000000","A",,"117357.000000","A",,"122052.000000","A",,"126934.000000","A",,"363881.000000","A",,"234248.000000","A",,"193031.000000","A",,"198811.000000","A",,"184312.000000","I",
"37","'140","Central African Republic","242","'0142","Groundnuts, excluding shelled","5412","Yield","kg/ha","787.500000","A",,"794.900000","A",,"802.600000","A",,"802.600000","A",,"828.800000","A",,"845.100000","A",,"865.000000","A",,"697.000000","A",,"733.300000","A",,"621.000000","A",,"605.300000","A",,"577.200000","A",,"549.000000","A",,"822.800000","A",,"1163.600000","A",,"962.400000","A",,"1165.000000","A",,"927.100000","A",,"996.200000","A",,"1009.600000","A",,"945.900000","A",,"950.500000","A",,"940.600000","E",,"900.000000","E",,"872.900000","A",,"1055.700000","A",,"990.800000","A",,"1031.400000","A",,"1170.000000","A",,"918.600000","A",,"856.000000","A",,"976.100000","A",,"976.100000","A",,"940.000000","A",,"940.000000","A",,"930.000000","A",,"978.000000","E",,"1017.000000","E",,"1100.000000","E",,"1097.700000","E",,"1108.200000","E",,"1101.700000","E",,"1027.700000","E",,"1033.300000","E",,"1038.600000","E",,"1035.500000","E",,"1000.000000","A",,"1000.000000","A",,"1000.000000","A",,"3095.200000","A",,"3060.500000","A",,"3063.700000","A",,"2848.100000","A",,"2981.500000","A",,"2976.200000","A",,"2976.200000","A",,"2976.200000","A",,"2976.200000","A",,"2976.200000","A",,"1488.100000","A",,"2381.000000","A",,"2976.000000","A",,"2976.000000","A",,"2984.100000","E",
"37","'140","Central African Republic","242","'0142","Groundnuts, excluding shelled","5510","Production","t","63000.000000","A",,"62000.000000","A",,"61000.000000","A",,"61000.000000","A",,"60500.000000","A",,"60000.000000","A",,"74300.000000","A",,"68100.000000","A",,"66000.000000","A",,"68000.000000","A",,"71000.000000","A",,"72500.000000","A",,"74000.000000","A",,"112520.000000","A",,"132552.000000","A",,"115000.000000","A",,"120000.000000","A",,"87679.000000","A",,"121898.000000","A",,"123490.000000","A",,"124619.000000","A",,"126560.000000","A",,"125000.000000","E",,"81000.000000","A",,"60055.000000","A",,"111289.000000","A",,"87758.000000","A",,"97430.000000","A",,"103294.000000","A",,"79520.000000","A",,"62980.000000","A",,"71250.000000","A",,"72000.000000","A",,"79200.000000","A",,"85536.000000","A",,"90600.000000","A",,"97800.000000","A",,"101700.000000","A",,"110000.000000","A",,"104500.000000","A",,"121900.000000","A",,"127800.000000","A",,"133600.000000","A",,"139500.000000","X","Unofficial figure","145400.000000","X","Unofficial figure","146100.000000","X","Unofficial figure","156374.000000","A",,"159501.000000","A",,"162691.000000","A",,"382545.000000","A",,"386122.000000","A",,"391429.000000","A",,"272997.000000","A",,"303494.000000","A",,"288196.000000","A",,"348595.000000","A",,"349277.000000","A",,"363250.000000","A",,"377780.000000","A",,"541491.000000","A",,"557735.000000","A",,"574467.000000","A",,"591669.000000","A",,"550000.000000","X","Unofficial figure"
"37","'140","Central African Republic","1062","'0231","Hen eggs in shell, fresh","5413","Yield","No/An","80.000000","E",,"80.000000","E",,"80.000000","E",,"80.000000","E",,"80.000000","E",,"80.000000","E",,"80.000000","E",,"80.000000","E",,"81.000000","E",,"81.000000","E",,"80.000000","E",,"81.000000","E",,"81.000000","E",,"80.000000","E",,"81.000000","E",,"81.000000","E",,"81.000000","E",,"80.000000","E",,"80.000000","E",,"81.000000","E",,"80.000000","E",,"81.000000","E",,"80.000000","E",,"81.000000","E",,"80.000000","E",,"81.000000","E",,"81.000000","E",,"80.000000","E",,"80.000000","E",,"80.000000","E",,"81.000000","E",,"80.000000","E",,"80.000000","E",,"80.000000","E",,"80.000000","E",,"80.000000","E",,"77.000000","E",,"77.000000","E",,"77.000000","E",,"76.000000","E",,"74.000000","E",,"74.000000","E",,"74.000000","E",,"72.000000","E",,"69.000000","E",,"73.000000","E",,"73.000000","E",,"73.000000","E",,"73.000000","E",,"73.000000","E",,"73.000000","E",,"76.000000","E",,"79.000000","E",,"94.000000","E",,"94.000000","E",,"99.000000","E",,"69.000000","E",,"96.000000","E",,"89.000000","E",,"97.000000","E",,"97.000000","E",,"97.000000","E",,"97.000000","E",,"97.000000","E",
